task_type,seed,block,nbr_correct_leaf,nbr_correct_basic,nbr_correct_best,accuracy_leaf,accuracy_basic,accuracy_best,epoch
6,1,23,7,5,5,0.875,0.625,0.625,3
6,1,1,8,6,5,1.0,0.75,0.625,4
6,1,2,8,6,5,1.0,0.75,0.625,4
6,1,3,8,6,6,1.0,0.75,0.75,4
6,1,4,7,5,5,0.875,0.625,0.625,4
6,1,5,8,6,6,1.0,0.75,0.75,4
6,1,6,8,6,6,1.0,0.75,0.75,4
6,1,7,8,6,6,1.0,0.75,0.75,4
6,1,8,8,6,6,1.0,0.75,0.75,4
6,1,9,8,7,6,1.0,0.875,0.75,4
6,1,10,8,7,6,1.0,0.875,0.75,4
6,1,11,8,7,6,1.0,0.875,0.75,4
6,1,12,8,7,6,1.0,0.875,0.75,4
6,1,13,8,7,6,1.0,0.875,0.75,4
6,1,14,8,7,6,1.0,0.875,0.75,4
6,1,15,8,7,6,1.0,0.875,0.75,4
6,1,16,8,7,7,1.0,0.875,0.875,4
6,1,17,8,7,7,1.0,0.875,0.875,4
6,1,18,8,7,7,1.0,0.875,0.875,4
6,1,19,8,7,7,1.0,0.875,0.875,4
6,1,20,8,7,7,1.0,0.875,0.875,4
6,1,21,8,7,7,1.0,0.875,0.875,4
6,1,22,8,7,7,1.0,0.875,0.875,4
6,1,23,8,7,7,1.0,0.875,0.875,4
6,1,1,8,6,5,1.0,0.75,0.625,5
6,1,2,8,6,5,1.0,0.75,0.625,5
6,1,3,8,6,5,1.0,0.75,0.625,5
6,1,4,8,6,6,1.0,0.75,0.75,5
6,1,5,8,6,6,1.0,0.75,0.75,5
6,1,6,8,6,6,1.0,0.75,0.75,5
6,1,7,8,6,6,1.0,0.75,0.75,5
6,1,8,8,6,6,1.0,0.75,0.75,5
6,1,9,8,7,6,1.0,0.875,0.75,5
6,1,10,8,7,6,1.0,0.875,0.75,5
6,1,11,8,7,6,1.0,0.875,0.75,5
6,1,12,8,7,6,1.0,0.875,0.75,5
6,1,13,8,7,7,1.0,0.875,0.875,5
6,1,14,8,6,6,1.0,0.75,0.75,5
6,1,15,8,7,7,1.0,0.875,0.875,5
6,1,16,8,7,7,1.0,0.875,0.875,5
6,1,17,8,7,7,1.0,0.875,0.875,5
6,1,18,8,7,7,1.0,0.875,0.875,5
6,1,19,8,7,7,1.0,0.875,0.875,5
6,1,20,8,7,7,1.0,0.875,0.875,5
6,1,21,8,7,7,1.0,0.875,0.875,5
6,1,22,8,7,7,1.0,0.875,0.875,5
6,1,23,8,7,7,1.0,0.875,0.875,5
6,32,1,4,4,4,0.5,0.5,0.5,1
6,32,2,4,4,4,0.5,0.5,0.5,1
6,32,3,4,4,4,0.5,0.5,0.5,1
6,32,4,4,4,4,0.5,0.5,0.5,1
6,32,5,4,4,4,0.5,0.5,0.5,1
6,32,6,4,4,4,0.5,0.5,0.5,1
6,32,7,4,4,4,0.5,0.5,0.5,1
6,32,8,4,4,4,0.5,0.5,0.5,1
6,32,9,4,4,4,0.5,0.5,0.5,1
6,32,10,4,4,4,0.5,0.5,0.5,1
6,32,11,4,4,4,0.5,0.5,0.5,1
6,32,12,4,4,4,0.5,0.5,0.5,1
6,32,13,4,4,4,0.5,0.5,0.5,1
6,32,14,4,4,4,0.5,0.5,0.5,1
6,32,15,4,4,4,0.5,0.5,0.5,1
6,32,16,4,4,4,0.5,0.5,0.5,1
6,32,17,4,4,4,0.5,0.5,0.5,1
6,32,18,4,4,4,0.5,0.5,0.5,1
6,32,19,4,4,4,0.5,0.5,0.5,1
6,32,20,4,4,4,0.5,0.5,0.5,1
6,32,21,4,4,4,0.5,0.5,0.5,1
6,32,22,4,4,4,0.5,0.5,0.5,1
6,32,23,4,4,4,0.5,0.5,0.5,1
6,32,1,6,4,4,0.75,0.5,0.5,2
6,32,2,6,4,4,0.75,0.5,0.5,2
6,32,3,6,4,4,0.75,0.5,0.5,2
6,32,4,8,4,4,1.0,0.5,0.5,2
6,32,5,8,4,4,1.0,0.5,0.5,2
6,32,6,8,4,4,1.0,0.5,0.5,2
6,32,7,8,4,4,1.0,0.5,0.5,2
6,32,8,8,4,4,1.0,0.5,0.5,2
6,32,9,8,4,4,1.0,0.5,0.5,2
6,32,10,8,4,4,1.0,0.5,0.5,2
6,32,11,8,4,4,1.0,0.5,0.5,2
6,32,12,8,4,4,1.0,0.5,0.5,2
6,32,13,8,4,4,1.0,0.5,0.5,2
6,32,14,8,4,4,1.0,0.5,0.5,2
6,32,15,8,4,4,1.0,0.5,0.5,2
6,32,16,8,4,4,1.0,0.5,0.5,2
6,32,17,8,4,4,1.0,0.5,0.5,2
6,32,18,8,4,4,1.0,0.5,0.5,2
6,32,19,8,4,4,1.0,0.5,0.5,2
6,32,20,8,4,4,1.0,0.5,0.5,2
6,32,21,8,4,4,1.0,0.5,0.5,2
6,32,22,8,4,4,1.0,0.5,0.5,2
6,32,23,8,4,4,1.0,0.5,0.5,2
6,32,1,8,6,5,1.0,0.75,0.625,3
6,32,2,8,6,5,1.0,0.75,0.625,3
6,32,3,8,6,5,1.0,0.75,0.625,3
6,32,4,8,6,6,1.0,0.75,0.75,3
6,32,5,8,6,6,1.0,0.75,0.75,3
6,32,6,8,6,6,1.0,0.75,0.75,3
6,32,7,8,6,6,1.0,0.75,0.75,3
6,32,8,8,6,6,1.0,0.75,0.75,3
6,32,9,8,6,6,1.0,0.75,0.75,3
6,32,10,8,6,6,1.0,0.75,0.75,3
6,32,11,8,6,6,1.0,0.75,0.75,3
6,32,12,8,6,6,1.0,0.75,0.75,3
6,32,13,8,6,6,1.0,0.75,0.75,3
6,32,14,8,6,6,1.0,0.75,0.75,3
6,32,15,8,6,6,1.0,0.75,0.75,3
6,32,16,8,6,6,1.0,0.75,0.75,3
6,32,17,8,6,6,1.0,0.75,0.75,3
6,32,18,8,6,6,1.0,0.75,0.75,3
6,32,19,8,6,6,1.0,0.75,0.75,3
6,32,20,8,6,6,1.0,0.75,0.75,3
6,32,21,8,6,6,1.0,0.75,0.75,3
6,32,22,8,6,6,1.0,0.75,0.75,3
6,32,23,8,6,6,1.0,0.75,0.75,3
6,32,1,4,4,4,0.5,0.5,0.5,4
6,32,2,4,4,4,0.5,0.5,0.5,4
6,32,3,4,4,4,0.5,0.5,0.5,4
6,32,4,4,4,4,0.5,0.5,0.5,4
6,32,5,4,4,4,0.5,0.5,0.5,4
6,32,6,4,4,4,0.5,0.5,0.5,4
6,32,7,4,4,4,0.5,0.5,0.5,4
6,32,8,4,4,4,0.5,0.5,0.5,4
6,32,9,4,4,4,0.5,0.5,0.5,4
6,32,10,4,4,4,0.5,0.5,0.5,4
6,32,11,4,4,4,0.5,0.5,0.5,4
6,32,12,4,4,4,0.5,0.5,0.5,4
6,32,13,4,4,4,0.5,0.5,0.5,4
6,32,14,4,4,4,0.5,0.5,0.5,4
6,32,15,4,4,4,0.5,0.5,0.5,4
6,32,16,4,4,4,0.5,0.5,0.5,4
6,32,17,4,4,4,0.5,0.5,0.5,4
6,32,18,4,4,4,0.5,0.5,0.5,4
6,32,19,4,4,4,0.5,0.5,0.5,4
6,32,20,4,4,4,0.5,0.5,0.5,4
6,32,21,4,4,4,0.5,0.5,0.5,4
6,32,22,4,4,4,0.5,0.5,0.5,4
6,32,23,4,4,4,0.5,0.5,0.5,4
6,32,1,6,4,4,0.75,0.5,0.5,5
6,32,2,6,4,4,0.75,0.5,0.5,5
6,32,3,6,4,4,0.75,0.5,0.5,5
6,32,4,8,4,4,1.0,0.5,0.5,5
6,32,5,8,4,4,1.0,0.5,0.5,5
6,32,6,8,4,4,1.0,0.5,0.5,5
6,32,7,8,4,4,1.0,0.5,0.5,5
6,32,8,8,4,4,1.0,0.5,0.5,5
6,32,9,8,4,4,1.0,0.5,0.5,5
6,32,10,8,4,4,1.0,0.5,0.5,5
6,32,11,8,4,4,1.0,0.5,0.5,5
6,32,12,8,4,4,1.0,0.5,0.5,5
6,32,13,8,4,4,1.0,0.5,0.5,5
6,32,14,8,4,4,1.0,0.5,0.5,5
6,32,15,8,4,4,1.0,0.5,0.5,5
6,32,16,8,4,4,1.0,0.5,0.5,5
6,32,17,8,4,4,1.0,0.5,0.5,5
6,32,18,8,4,4,1.0,0.5,0.5,5
6,32,19,8,4,4,1.0,0.5,0.5,5
6,32,20,8,4,4,1.0,0.5,0.5,5
6,32,21,8,4,4,1.0,0.5,0.5,5
6,32,22,8,4,4,1.0,0.5,0.5,5
6,32,23,8,4,4,1.0,0.5,0.5,5
6,64,1,8,6,5,1.0,0.75,0.625,1
6,64,2,8,6,5,1.0,0.75,0.625,1
6,64,3,8,6,5,1.0,0.75,0.625,1
6,64,4,8,6,6,1.0,0.75,0.75,1
6,64,5,8,6,6,1.0,0.75,0.75,1
6,64,6,8,6,6,1.0,0.75,0.75,1
6,64,7,8,6,6,1.0,0.75,0.75,1
6,64,8,8,6,6,1.0,0.75,0.75,1
6,64,9,8,6,6,1.0,0.75,0.75,1
6,64,10,8,6,6,1.0,0.75,0.75,1
6,64,11,8,6,6,1.0,0.75,0.75,1
6,64,12,8,6,6,1.0,0.75,0.75,1
6,64,13,8,6,6,1.0,0.75,0.75,1
6,64,14,8,6,6,1.0,0.75,0.75,1
6,64,15,8,6,6,1.0,0.75,0.75,1
6,64,16,8,6,6,1.0,0.75,0.75,1
6,64,17,8,6,6,1.0,0.75,0.75,1
6,64,18,8,6,6,1.0,0.75,0.75,1
6,64,19,8,6,6,1.0,0.75,0.75,1
6,64,20,8,6,6,1.0,0.75,0.75,1
6,64,21,8,6,6,1.0,0.75,0.75,1
6,64,22,8,6,6,1.0,0.75,0.75,1
6,64,23,8,6,6,1.0,0.75,0.75,1
6,64,1,6,4,4,0.75,0.5,0.5,2
6,64,2,6,4,4,0.75,0.5,0.5,2
6,64,3,6,4,4,0.75,0.5,0.5,2
6,64,4,8,4,4,1.0,0.5,0.5,2
6,64,5,8,4,4,1.0,0.5,0.5,2
6,64,6,8,4,4,1.0,0.5,0.5,2
6,64,7,8,4,4,1.0,0.5,0.5,2
6,64,8,8,4,4,1.0,0.5,0.5,2
6,64,9,8,4,4,1.0,0.5,0.5,2
6,64,10,8,4,4,1.0,0.5,0.5,2
6,64,11,8,4,4,1.0,0.5,0.5,2
6,64,12,8,4,4,1.0,0.5,0.5,2
6,64,13,8,4,4,1.0,0.5,0.5,2
6,64,14,8,4,4,1.0,0.5,0.5,2
6,64,15,8,4,4,1.0,0.5,0.5,2
6,64,16,8,4,4,1.0,0.5,0.5,2
6,64,17,8,4,4,1.0,0.5,0.5,2
6,64,18,8,4,4,1.0,0.5,0.5,2
6,64,19,8,4,4,1.0,0.5,0.5,2
6,64,20,8,4,4,1.0,0.5,0.5,2
6,64,21,8,4,4,1.0,0.5,0.5,2
6,64,22,8,4,4,1.0,0.5,0.5,2
6,64,23,8,4,4,1.0,0.5,0.5,2
6,64,1,8,4,4,1.0,0.5,0.5,3
6,64,2,8,4,4,1.0,0.5,0.5,3
6,64,3,8,4,4,1.0,0.5,0.5,3
6,64,4,8,4,4,1.0,0.5,0.5,3
6,64,5,8,4,4,1.0,0.5,0.5,3
6,64,6,8,4,4,1.0,0.5,0.5,3
6,64,7,8,4,4,1.0,0.5,0.5,3
6,64,8,8,4,4,1.0,0.5,0.5,3
6,64,9,8,4,4,1.0,0.5,0.5,3
6,64,10,8,4,4,1.0,0.5,0.5,3
6,64,11,8,4,4,1.0,0.5,0.5,3
6,64,12,8,4,4,1.0,0.5,0.5,3
6,64,13,8,4,4,1.0,0.5,0.5,3
6,64,14,8,4,4,1.0,0.5,0.5,3
6,64,15,8,4,4,1.0,0.5,0.5,3
6,64,16,8,4,4,1.0,0.5,0.5,3
6,64,17,8,4,4,1.0,0.5,0.5,3
6,64,18,8,4,4,1.0,0.5,0.5,3
6,64,19,8,4,4,1.0,0.5,0.5,3
6,64,20,8,4,4,1.0,0.5,0.5,3
6,64,21,8,4,4,1.0,0.5,0.5,3
6,64,22,8,4,4,1.0,0.5,0.5,3
6,64,23,8,4,4,1.0,0.5,0.5,3
6,64,1,4,4,4,0.5,0.5,0.5,4
6,64,2,4,4,4,0.5,0.5,0.5,4
6,64,3,6,4,4,0.75,0.5,0.5,4
6,64,4,8,4,4,1.0,0.5,0.5,4
6,64,5,8,4,4,1.0,0.5,0.5,4
6,64,6,8,4,4,1.0,0.5,0.5,4
6,64,7,8,4,4,1.0,0.5,0.5,4
6,64,8,8,4,4,1.0,0.5,0.5,4
6,64,9,8,4,4,1.0,0.5,0.5,4
6,64,10,8,4,4,1.0,0.5,0.5,4
6,64,11,8,4,4,1.0,0.5,0.5,4
6,64,12,8,4,4,1.0,0.5,0.5,4
6,64,13,8,4,4,1.0,0.5,0.5,4
6,64,14,8,4,4,1.0,0.5,0.5,4
6,64,15,8,4,4,1.0,0.5,0.5,4
6,64,16,8,4,4,1.0,0.5,0.5,4
6,64,17,8,4,4,1.0,0.5,0.5,4
6,64,18,8,4,4,1.0,0.5,0.5,4
6,64,19,8,4,4,1.0,0.5,0.5,4
6,64,20,8,4,4,1.0,0.5,0.5,4
6,64,21,8,4,4,1.0,0.5,0.5,4
6,64,22,8,4,4,1.0,0.5,0.5,4
6,64,23,8,4,4,1.0,0.5,0.5,4
6,64,1,4,4,4,0.5,0.5,0.5,5
6,64,2,4,4,4,0.5,0.5,0.5,5
6,64,3,4,4,4,0.5,0.5,0.5,5
6,64,4,8,4,4,1.0,0.5,0.5,5
6,64,5,8,4,4,1.0,0.5,0.5,5
6,64,6,8,4,4,1.0,0.5,0.5,5
6,64,7,8,4,4,1.0,0.5,0.5,5
6,64,8,8,4,4,1.0,0.5,0.5,5
6,64,9,8,4,4,1.0,0.5,0.5,5
6,64,10,8,4,4,1.0,0.5,0.5,5
6,64,11,8,4,4,1.0,0.5,0.5,5
6,64,12,8,4,4,1.0,0.5,0.5,5
6,64,13,8,4,4,1.0,0.5,0.5,5
6,64,14,8,4,4,1.0,0.5,0.5,5
6,64,15,8,4,4,1.0,0.5,0.5,5
6,64,16,8,4,4,1.0,0.5,0.5,5
6,64,17,8,4,4,1.0,0.5,0.5,5
6,64,18,8,4,4,1.0,0.5,0.5,5
6,64,19,8,4,4,1.0,0.5,0.5,5
6,64,20,8,4,4,1.0,0.5,0.5,5
6,64,21,8,4,4,1.0,0.5,0.5,5
6,64,22,8,4,4,1.0,0.5,0.5,5
6,64,23,8,4,4,1.0,0.5,0.5,5
6,128,1,6,5,5,0.75,0.625,0.625,1
6,128,2,6,5,5,0.75,0.625,0.625,1
6,128,3,6,5,5,0.75,0.625,0.625,1
6,128,4,6,5,5,0.75,0.625,0.625,1
6,128,5,6,5,5,0.75,0.625,0.625,1
6,128,6,6,5,5,0.75,0.625,0.625,1
6,128,7,6,5,5,0.75,0.625,0.625,1
6,128,8,6,5,5,0.75,0.625,0.625,1
6,128,9,6,5,5,0.75,0.625,0.625,1
6,128,10,6,5,5,0.75,0.625,0.625,1
6,128,11,6,5,5,0.75,0.625,0.625,1
6,128,12,6,5,5,0.75,0.625,0.625,1
6,128,13,6,5,5,0.75,0.625,0.625,1
6,128,14,6,5,5,0.75,0.625,0.625,1
6,128,15,6,5,5,0.75,0.625,0.625,1
6,128,16,6,5,5,0.75,0.625,0.625,1
6,128,17,6,5,5,0.75,0.625,0.625,1
6,128,18,6,5,5,0.75,0.625,0.625,1
6,128,19,6,5,5,0.75,0.625,0.625,1
6,128,20,6,5,5,0.75,0.625,0.625,1
6,128,21,6,5,5,0.75,0.625,0.625,1
6,128,22,6,5,5,0.75,0.625,0.625,1
6,128,23,6,5,5,0.75,0.625,0.625,1
6,128,1,8,6,5,1.0,0.75,0.625,2
6,128,2,8,6,5,1.0,0.75,0.625,2
6,128,3,8,6,6,1.0,0.75,0.75,2
6,128,4,7,5,5,0.875,0.625,0.625,2
6,128,5,7,5,5,0.875,0.625,0.625,2
6,128,6,7,5,5,0.875,0.625,0.625,2
6,128,7,7,5,5,0.875,0.625,0.625,2
6,128,8,7,5,5,0.875,0.625,0.625,2
6,128,9,7,5,5,0.875,0.625,0.625,2
6,128,10,7,5,5,0.875,0.625,0.625,2
6,128,11,7,5,5,0.875,0.625,0.625,2
6,128,12,7,5,5,0.875,0.625,0.625,2
6,128,13,7,5,5,0.875,0.625,0.625,2
6,128,14,7,5,5,0.875,0.625,0.625,2
6,128,15,7,5,5,0.875,0.625,0.625,2
6,128,16,7,5,5,0.875,0.625,0.625,2
6,128,17,7,5,5,0.875,0.625,0.625,2
6,128,18,7,5,5,0.875,0.625,0.625,2
6,128,19,7,5,5,0.875,0.625,0.625,2
6,128,20,7,5,5,0.875,0.625,0.625,2
6,128,21,7,5,5,0.875,0.625,0.625,2
6,128,22,7,5,5,0.875,0.625,0.625,2
6,128,23,7,5,5,0.875,0.625,0.625,2
6,128,1,4,4,4,0.5,0.5,0.5,3
6,128,2,4,4,4,0.5,0.5,0.5,3
6,128,3,6,4,4,0.75,0.5,0.5,3
6,128,4,8,4,4,1.0,0.5,0.5,3
6,128,5,8,4,4,1.0,0.5,0.5,3
6,128,6,8,4,4,1.0,0.5,0.5,3
6,128,7,8,4,4,1.0,0.5,0.5,3
6,128,8,8,4,4,1.0,0.5,0.5,3
6,128,9,8,4,4,1.0,0.5,0.5,3
6,128,10,8,4,4,1.0,0.5,0.5,3
6,128,11,8,4,4,1.0,0.5,0.5,3
6,128,12,8,4,4,1.0,0.5,0.5,3
6,128,13,8,4,4,1.0,0.5,0.5,3
6,128,14,8,4,4,1.0,0.5,0.5,3
6,128,15,8,4,4,1.0,0.5,0.5,3
6,128,16,8,4,4,1.0,0.5,0.5,3
6,128,17,8,4,4,1.0,0.5,0.5,3
6,128,18,8,4,4,1.0,0.5,0.5,3
6,128,19,8,4,4,1.0,0.5,0.5,3
6,128,20,8,4,4,1.0,0.5,0.5,3
6,128,21,8,4,4,1.0,0.5,0.5,3
6,128,22,8,4,4,1.0,0.5,0.5,3
6,128,23,8,4,4,1.0,0.5,0.5,3
6,128,1,8,6,5,1.0,0.75,0.625,4
6,128,2,8,6,5,1.0,0.75,0.625,4
6,128,3,8,6,5,1.0,0.75,0.625,4
6,128,4,8,6,5,1.0,0.75,0.625,4
6,128,5,8,6,5,1.0,0.75,0.625,4
6,128,6,8,6,6,1.0,0.75,0.75,4
6,128,7,8,6,6,1.0,0.75,0.75,4
6,128,8,8,6,6,1.0,0.75,0.75,4
6,128,9,8,7,6,1.0,0.875,0.75,4
6,128,10,8,7,6,1.0,0.875,0.75,4
6,128,11,8,7,6,1.0,0.875,0.75,4
6,128,12,8,7,6,1.0,0.875,0.75,4
6,128,13,8,7,6,1.0,0.875,0.75,4
6,128,14,8,7,7,1.0,0.875,0.875,4
6,128,15,8,7,7,1.0,0.875,0.875,4
6,128,16,8,7,7,1.0,0.875,0.875,4
6,128,17,8,7,7,1.0,0.875,0.875,4
6,128,18,8,7,7,1.0,0.875,0.875,4
6,128,19,8,7,7,1.0,0.875,0.875,4
6,128,20,8,7,7,1.0,0.875,0.875,4
6,128,21,8,7,7,1.0,0.875,0.875,4
6,128,22,8,7,7,1.0,0.875,0.875,4
6,128,23,8,7,7,1.0,0.875,0.875,4
6,128,1,8,4,4,1.0,0.5,0.5,5
6,128,2,8,4,4,1.0,0.5,0.5,5
6,128,3,8,4,4,1.0,0.5,0.5,5
6,128,4,8,4,4,1.0,0.5,0.5,5
6,128,5,8,4,4,1.0,0.5,0.5,5
6,128,6,8,4,4,1.0,0.5,0.5,5
6,128,7,8,4,4,1.0,0.5,0.5,5
6,128,8,8,4,4,1.0,0.5,0.5,5
6,128,9,8,4,4,1.0,0.5,0.5,5
6,128,10,8,4,4,1.0,0.5,0.5,5
6,128,11,8,4,4,1.0,0.5,0.5,5
6,128,12,8,4,4,1.0,0.5,0.5,5
6,128,13,8,4,4,1.0,0.5,0.5,5
6,128,14,8,4,4,1.0,0.5,0.5,5
6,128,15,8,4,4,1.0,0.5,0.5,5
6,128,16,8,4,4,1.0,0.5,0.5,5
6,128,17,8,4,4,1.0,0.5,0.5,5
6,128,18,8,4,4,1.0,0.5,0.5,5
6,128,19,8,4,4,1.0,0.5,0.5,5
6,128,20,8,4,4,1.0,0.5,0.5,5
6,128,21,8,4,4,1.0,0.5,0.5,5
6,128,22,8,4,4,1.0,0.5,0.5,5
6,128,23,8,4,4,1.0,0.5,0.5,5
6,256,1,8,4,4,1.0,0.5,0.5,1
6,256,2,8,4,4,1.0,0.5,0.5,1
6,256,3,8,4,4,1.0,0.5,0.5,1
6,256,4,8,4,4,1.0,0.5,0.5,1
6,256,5,8,4,4,1.0,0.5,0.5,1
6,256,6,8,4,4,1.0,0.5,0.5,1
6,256,7,8,4,4,1.0,0.5,0.5,1
6,256,8,8,4,4,1.0,0.5,0.5,1
6,256,9,8,4,4,1.0,0.5,0.5,1
6,256,10,8,4,4,1.0,0.5,0.5,1
6,256,11,8,4,4,1.0,0.5,0.5,1
6,256,12,8,4,4,1.0,0.5,0.5,1
6,256,13,8,4,4,1.0,0.5,0.5,1
6,256,14,8,4,4,1.0,0.5,0.5,1
6,256,15,8,4,4,1.0,0.5,0.5,1
6,256,16,8,4,4,1.0,0.5,0.5,1
6,256,17,8,4,4,1.0,0.5,0.5,1
6,256,18,8,4,4,1.0,0.5,0.5,1
6,256,19,8,4,4,1.0,0.5,0.5,1
6,256,20,8,4,4,1.0,0.5,0.5,1
6,256,21,8,4,4,1.0,0.5,0.5,1
6,256,22,8,4,4,1.0,0.5,0.5,1
6,256,23,8,4,4,1.0,0.5,0.5,1
6,256,1,6,4,4,0.75,0.5,0.5,2
6,256,2,6,4,4,0.75,0.5,0.5,2
6,256,3,6,4,4,0.75,0.5,0.5,2
6,256,4,8,4,4,1.0,0.5,0.5,2
6,256,5,8,4,4,1.0,0.5,0.5,2
6,256,6,8,4,4,1.0,0.5,0.5,2
6,256,7,8,4,4,1.0,0.5,0.5,2
6,256,8,8,4,4,1.0,0.5,0.5,2
6,256,9,8,4,4,1.0,0.5,0.5,2
6,256,10,8,4,4,1.0,0.5,0.5,2
6,256,11,8,4,4,1.0,0.5,0.5,2
6,256,12,8,4,4,1.0,0.5,0.5,2
6,256,13,8,4,4,1.0,0.5,0.5,2
6,256,14,8,4,4,1.0,0.5,0.5,2
6,256,15,8,4,4,1.0,0.5,0.5,2
6,256,16,8,4,4,1.0,0.5,0.5,2
6,256,17,8,4,4,1.0,0.5,0.5,2
6,256,18,8,4,4,1.0,0.5,0.5,2
6,256,19,8,4,4,1.0,0.5,0.5,2
6,256,20,8,4,4,1.0,0.5,0.5,2
6,256,21,8,4,4,1.0,0.5,0.5,2
6,256,22,8,4,4,1.0,0.5,0.5,2
6,256,23,8,4,4,1.0,0.5,0.5,2
6,256,1,4,4,4,0.5,0.5,0.5,3
6,256,2,4,4,4,0.5,0.5,0.5,3
6,256,3,6,4,4,0.75,0.5,0.5,3
6,256,4,8,4,4,1.0,0.5,0.5,3
6,256,5,8,4,4,1.0,0.5,0.5,3
6,256,6,8,4,4,1.0,0.5,0.5,3
6,256,7,8,4,4,1.0,0.5,0.5,3
6,256,8,8,4,4,1.0,0.5,0.5,3
6,256,9,8,4,4,1.0,0.5,0.5,3
6,256,10,8,4,4,1.0,0.5,0.5,3
6,256,11,8,4,4,1.0,0.5,0.5,3
6,256,12,8,4,4,1.0,0.5,0.5,3
6,256,13,8,4,4,1.0,0.5,0.5,3
6,256,14,8,4,4,1.0,0.5,0.5,3
6,256,15,8,4,4,1.0,0.5,0.5,3
6,256,16,8,4,4,1.0,0.5,0.5,3
6,256,17,8,4,4,1.0,0.5,0.5,3
6,256,18,8,4,4,1.0,0.5,0.5,3
6,256,19,8,4,4,1.0,0.5,0.5,3
6,256,20,8,4,4,1.0,0.5,0.5,3
6,256,21,8,4,4,1.0,0.5,0.5,3
6,256,22,8,4,4,1.0,0.5,0.5,3
6,256,23,8,4,4,1.0,0.5,0.5,3
6,256,1,4,4,4,0.5,0.5,0.5,4
6,256,2,4,4,4,0.5,0.5,0.5,4
6,256,3,4,4,4,0.5,0.5,0.5,4
6,256,4,4,4,4,0.5,0.5,0.5,4
6,256,5,4,4,4,0.5,0.5,0.5,4
6,256,6,4,4,4,0.5,0.5,0.5,4
6,256,7,4,4,4,0.5,0.5,0.5,4
6,256,8,4,4,4,0.5,0.5,0.5,4
6,256,9,4,4,4,0.5,0.5,0.5,4
6,256,10,4,4,4,0.5,0.5,0.5,4
6,256,11,4,4,4,0.5,0.5,0.5,4
6,256,12,4,4,4,0.5,0.5,0.5,4
6,256,13,4,4,4,0.5,0.5,0.5,4
6,256,14,4,4,4,0.5,0.5,0.5,4
6,256,15,4,4,4,0.5,0.5,0.5,4
6,256,16,4,4,4,0.5,0.5,0.5,4
6,256,17,4,4,4,0.5,0.5,0.5,4
6,256,18,4,4,4,0.5,0.5,0.5,4
6,256,19,4,4,4,0.5,0.5,0.5,4
6,256,20,4,4,4,0.5,0.5,0.5,4
6,256,21,4,4,4,0.5,0.5,0.5,4
6,256,22,4,4,4,0.5,0.5,0.5,4
6,256,23,4,4,4,0.5,0.5,0.5,4
6,256,1,8,4,4,1.0,0.5,0.5,5
6,256,2,8,4,4,1.0,0.5,0.5,5
6,256,3,8,4,4,1.0,0.5,0.5,5
6,256,4,8,4,4,1.0,0.5,0.5,5
6,256,5,8,4,4,1.0,0.5,0.5,5
6,256,6,8,4,4,1.0,0.5,0.5,5
6,256,7,8,4,4,1.0,0.5,0.5,5
6,256,8,8,4,4,1.0,0.5,0.5,5
6,256,9,8,4,4,1.0,0.5,0.5,5
6,256,10,8,4,4,1.0,0.5,0.5,5
6,256,11,8,4,4,1.0,0.5,0.5,5
6,256,12,8,4,4,1.0,0.5,0.5,5
6,256,13,8,4,4,1.0,0.5,0.5,5
6,256,14,8,4,4,1.0,0.5,0.5,5
6,256,15,8,4,4,1.0,0.5,0.5,5
6,256,16,8,4,4,1.0,0.5,0.5,5
6,256,17,8,4,4,1.0,0.5,0.5,5
6,256,18,8,4,4,1.0,0.5,0.5,5
6,256,19,8,4,4,1.0,0.5,0.5,5
6,256,20,8,4,4,1.0,0.5,0.5,5
6,256,21,8,4,4,1.0,0.5,0.5,5
6,256,22,8,4,4,1.0,0.5,0.5,5
6,256,23,8,4,4,1.0,0.5,0.5,5
6,1,1,8,6,5,1.0,0.75,0.625,1
6,1,2,8,6,5,1.0,0.75,0.625,1
6,1,3,8,6,5,1.0,0.75,0.625,1
6,1,4,8,6,6,1.0,0.75,0.75,1
6,1,5,8,6,6,1.0,0.75,0.75,1
6,1,6,8,6,6,1.0,0.75,0.75,1
6,1,7,8,6,6,1.0,0.75,0.75,1
6,1,8,8,6,6,1.0,0.75,0.75,1
6,1,9,8,7,6,1.0,0.875,0.75,1
6,1,10,8,7,6,1.0,0.875,0.75,1
6,1,11,8,7,6,1.0,0.875,0.75,1
6,1,12,8,7,6,1.0,0.875,0.75,1
6,1,13,8,7,6,1.0,0.875,0.75,1
6,1,14,8,7,6,1.0,0.875,0.75,1
6,1,15,8,7,6,1.0,0.875,0.75,1
6,1,16,8,7,6,1.0,0.875,0.75,1
6,1,17,8,7,7,1.0,0.875,0.875,1
6,1,18,8,7,7,1.0,0.875,0.875,1
6,1,19,8,7,7,1.0,0.875,0.875,1
6,1,20,8,7,7,1.0,0.875,0.875,1
6,1,21,8,7,7,1.0,0.875,0.875,1
6,1,22,8,7,7,1.0,0.875,0.875,1
6,1,23,8,7,7,1.0,0.875,0.875,1
6,1,1,8,6,5,1.0,0.75,0.625,2
6,1,2,8,6,5,1.0,0.75,0.625,2
6,1,3,8,6,6,1.0,0.75,0.75,2
6,1,4,7,5,5,0.875,0.625,0.625,2
6,1,5,7,5,5,0.875,0.625,0.625,2
